exchange,coin,symbol,timestamp,best_bid,best_ask,mid_price,spread_bps
Orderly,,PERP_ETH_USDC,2026-06-02T23:16:03.264461+00:00,1869.49,1869.9,1869.6950000000002,2.192871029767325
Hyperliquid,ETH,,2026-06-02T23:17:03.057232+00:00,1870.2,1870.4,1870.3000000000002,1.0693471635568916
Orderly,,PERP_ETH_USDC,2026-06-02T23:17:03.396130+00:00,1869.08,1869.09,1869.085,0.05350211467103371
Hyperliquid,ETH,,2026-06-02T23:18:03.183466+00:00,1865.8,1865.9,1865.85,0.5359487632989599
Orderly,,PERP_ETH_USDC,2026-06-02T23:18:03.529090+00:00,1864.87,1864.88,1864.875,0.05362289697817966
Hyperliquid,ETH,,2026-06-02T23:19:03.328069+00:00,1858.7,1858.8,1858.75,0.537995965029773
Orderly,,PERP_ETH_USDC,2026-06-02T23:19:03.667904+00:00,1857.86,1857.87,1857.8649999999998,0.05382522411472796
Hyperliquid,ETH,,2026-06-02T23:20:03.425036+00:00,1858.2,1858.3,1858.25,0.5381407237987841
Orderly,,PERP_ETH_USDC,2026-06-02T23:20:03.782100+00:00,1858.13,1858.14,1858.1350000000002,0.053817402933537685
Hyperliquid,ETH,,2026-06-02T23:21:03.571720+00:00,1860.8,1860.9,1860.85,0.5373888276870056
Orderly,,PERP_ETH_USDC,2026-06-02T23:21:03.911160+00:00,1859.92,1859.93,1859.9250000000002,0.05376560882826407
Hyperliquid,ETH,,2026-06-02T23:22:03.630963+00:00,1860.0,1860.1,1860.05,0.5376199564522945
Orderly,,PERP_ETH_USDC,2026-06-02T23:22:03.969366+00:00,1859.44,1859.45,1859.4450000000002,0.05377948796544616
Hyperliquid,ETH,,2026-06-02T23:23:03.776033+00:00,1861.5,1861.6,1861.55,0.5371867529741831
Orderly,,PERP_ETH_USDC,2026-06-02T23:23:04.116456+00:00,1860.59,1860.6,1860.5949999999998,0.05374624784002379
Orderly,,PERP_ETH_USDC,2026-06-02T23:24:08.820053+00:00,1852.65,1852.66,1852.6550000000002,0.05397659035271491
Hyperliquid,ETH,,2026-06-02T23:25:03.837826+00:00,1853.5,1853.8,1853.65,1.6184285059205055
Orderly,,PERP_ETH_USDC,2026-06-02T23:25:04.335942+00:00,1853.14,1853.15,1853.145,0.05396231811321243
Hyperliquid,ETH,,2026-06-02T23:26:03.959527+00:00,1844.1,1844.2,1844.15,0.5422552395419918
Orderly,,PERP_ETH_USDC,2026-06-02T23:26:04.427454+00:00,1843.28,1843.29,1843.2849999999999,0.05425097041418395
Hyperliquid,ETH,,2026-06-02T23:27:04.082804+00:00,1845.8,1846.1,1845.9499999999998,1.6251794468970153
Orderly,,PERP_ETH_USDC,2026-06-02T23:27:04.429274+00:00,1845.22,1845.23,1845.225,0.05419393298915257
Hyperliquid,ETH,,2026-06-02T23:28:04.210724+00:00,1846.0,1846.1,1846.05,0.5416971371301376
Orderly,,PERP_ETH_USDC,2026-06-02T23:28:04.742482+00:00,1844.98,1844.99,1844.9850000000001,0.05420098266376639
Hyperliquid,ETH,,2026-06-02T23:29:04.339433+00:00,1847.2,1847.4,1847.3000000000002,1.0826611811835947
Orderly,,PERP_ETH_USDC,2026-06-02T23:29:04.692864+00:00,1845.86,1845.87,1845.8649999999998,0.05417514281917099
Hyperliquid,ETH,,2026-06-02T23:30:04.484081+00:00,1845.8,1845.9,1845.85,0.5417558306478665
Orderly,,PERP_ETH_USDC,2026-06-02T23:30:04.873252+00:00,1845.73,1845.74,1845.7350000000001,0.05417895851783113
Hyperliquid,ETH,,2026-06-02T23:31:04.634022+00:00,1844.0,1844.1,1844.05,0.5422846452097777
Orderly,,PERP_ETH_USDC,2026-06-02T23:31:05.059579+00:00,1843.38,1843.39,1843.3850000000002,0.054248027406054104
Hyperliquid,ETH,,2026-06-02T23:32:04.753572+00:00,1840.3,1840.4,1840.35,0.5433749015140404
Orderly,,PERP_ETH_USDC,2026-06-02T23:32:05.088727+00:00,1838.66,1838.67,1838.665,0.05438728642787514
Hyperliquid,ETH,,2026-06-02T23:33:04.891465+00:00,1845.6,1845.7,1845.65,0.5418145368847638
Orderly,,PERP_ETH_USDC,2026-06-02T23:33:05.229960+00:00,1844.59,1844.6,1844.5949999999998,0.05421244229758243
Hyperliquid,ETH,,2026-06-02T23:34:05.040393+00:00,1851.7,1851.9,1851.8000000000002,1.0800302408469893
Orderly,,PERP_ETH_USDC,2026-06-02T23:34:05.501409+00:00,1851.1,1851.41,1851.255,1.6745397041475798
Hyperliquid,ETH,,2026-06-02T23:35:05.131167+00:00,1849.8,1849.9,1849.85,0.5405843717065515
Orderly,,PERP_ETH_USDC,2026-06-02T23:35:05.507866+00:00,1849.03,1849.04,1849.0349999999999,0.05408226453253133
Hyperliquid,ETH,,2026-06-02T23:36:05.174289+00:00,1849.1,1849.2,1849.15,0.5407890111680308
Orderly,,PERP_ETH_USDC,2026-06-02T23:36:05.505395+00:00,1847.91,1847.96,1847.935,0.27057228744492917
Hyperliquid,ETH,,2026-06-02T23:37:05.185411+00:00,1844.3,1844.4,1844.35,0.5421964377701436
Orderly,,PERP_ETH_USDC,2026-06-02T23:37:05.578939+00:00,1842.99,1843.0,1842.995,0.054259506943811056
Hyperliquid,ETH,,2026-06-02T23:38:05.248065+00:00,1846.7,1846.8,1846.75,0.5414918099358823
Orderly,,PERP_ETH_USDC,2026-06-02T23:38:05.594325+00:00,1845.53,1845.54,1845.5349999999999,0.05418482987313113
Hyperliquid,ETH,,2026-06-02T23:39:05.331127+00:00,1852.3,1852.4,1852.35,0.5398547790651682
Orderly,,PERP_ETH_USDC,2026-06-02T23:39:05.814599+00:00,1850.93,1850.94,1850.935,0.05402674864320414
Hyperliquid,ETH,,2026-06-02T23:40:05.471493+00:00,1849.1,1849.2,1849.15,0.5407890111680308
Orderly,,PERP_ETH_USDC,2026-06-02T23:40:05.912774+00:00,1848.21,1848.22,1848.2150000000001,0.05410625928255589
Hyperliquid,ETH,,2026-06-02T23:41:05.488571+00:00,1849.9,1850.0,1849.95,0.5405551501387013
Orderly,,PERP_ETH_USDC,2026-06-02T23:41:06.159351+00:00,1848.84,1849.05,1848.945,1.1357828383215098
Hyperliquid,ETH,,2026-06-02T23:42:05.638962+00:00,1849.4,1849.5,1849.45,0.5407012895720839
Orderly,,PERP_ETH_USDC,2026-06-02T23:42:06.231831+00:00,1848.16,1848.17,1848.165,0.05410772306580259
Hyperliquid,ETH,,2026-06-02T23:43:05.755233+00:00,1852.6,1852.7,1852.65,0.539767360268461
Orderly,,PERP_ETH_USDC,2026-06-02T23:43:06.505755+00:00,1851.49,1851.5,1851.495,0.05401040780553502
Hyperliquid,ETH,,2026-06-02T23:44:05.867302+00:00,1850.9,1851.0,1850.95,0.5402631081331697
Orderly,,PERP_ETH_USDC,2026-06-02T23:44:06.369204+00:00,1849.73,1849.74,1849.7350000000001,0.05406179804129189
Hyperliquid,ETH,,2026-06-02T23:45:06.006843+00:00,1852.3,1852.4,1852.35,0.5398547790651682
Orderly,,PERP_ETH_USDC,2026-06-02T23:45:06.439104+00:00,1851.58,1851.59,1851.585,0.054007782521412216
Hyperliquid,ETH,,2026-06-02T23:46:06.094989+00:00,1854.0,1854.1,1854.05,0.5393597799407193
Orderly,,PERP_ETH_USDC,2026-06-02T23:46:06.589898+00:00,1852.84,1852.85,1852.8449999999998,0.05397105532298118
Hyperliquid,ETH,,2026-06-02T23:47:06.193852+00:00,1855.1,1855.2,1855.15,0.5390399698144971
Orderly,,PERP_ETH_USDC,2026-06-02T23:47:06.557015+00:00,1853.58,1853.59,1853.585,0.05394950865480085
Hyperliquid,ETH,,2026-06-02T23:48:06.319716+00:00,1858.1,1858.2,1858.15,0.5381696849023837
Orderly,,PERP_ETH_USDC,2026-06-02T23:48:06.670627+00:00,1856.94,1856.95,1856.9450000000002,0.053851891143738256
Hyperliquid,ETH,,2026-06-02T23:49:06.468525+00:00,1859.5,1859.6,1859.55,0.5377645129193034
Orderly,,PERP_ETH_USDC,2026-06-02T23:49:06.827829+00:00,1858.97,1858.98,1858.975,0.05379308489888732
Hyperliquid,ETH,,2026-06-02T23:50:06.589254+00:00,1859.6,1859.7,1859.65,0.5377355954084716
Orderly,,PERP_ETH_USDC,2026-06-02T23:50:06.993884+00:00,1858.41,1858.42,1858.415,0.05380929447938649
Hyperliquid,ETH,,2026-06-02T23:51:06.674772+00:00,1860.4,1860.5,1860.45,0.5375043672224948
Orderly,,PERP_ETH_USDC,2026-06-02T23:51:07.004312+00:00,1859.3,1859.31,1859.3049999999998,0.05378353739698923
Hyperliquid,ETH,,2026-06-02T23:52:06.756177+00:00,1858.9,1859.0,1858.95,0.5379380833261198
Orderly,,PERP_ETH_USDC,2026-06-02T23:52:07.395041+00:00,1858.06,1858.07,1858.065,0.05381943042891882
Hyperliquid,ETH,,2026-06-02T23:53:06.905900+00:00,1858.2,1858.3,1858.25,0.5381407237987841
Orderly,,PERP_ETH_USDC,2026-06-02T23:53:07.325927+00:00,1857.09,1857.1,1857.0949999999998,0.05384754145582701
Hyperliquid,ETH,,2026-06-02T23:54:07.012729+00:00,1857.7,1857.8,1857.75,0.5382855604893503
Orderly,,PERP_ETH_USDC,2026-06-02T23:54:07.361341+00:00,1856.51,1856.52,1856.5149999999999,0.05386436414459838
Hyperliquid,ETH,,2026-06-02T23:55:07.159388+00:00,1858.7,1858.8,1858.75,0.537995965029773
Orderly,,PERP_ETH_USDC,2026-06-02T23:55:07.571242+00:00,1857.64,1857.65,1857.645,0.05383159861001916
Hyperliquid,ETH,,2026-06-02T23:56:07.296123+00:00,1859.6,1859.7,1859.65,0.5377355954084716
Orderly,,PERP_ETH_USDC,2026-06-02T23:56:07.642141+00:00,1858.34,1858.35,1858.3449999999998,0.05381132136385282
Hyperliquid,ETH,,2026-06-02T23:57:07.443929+00:00,1860.3,1860.4,1860.35,0.5375332598711878
Orderly,,PERP_ETH_USDC,2026-06-02T23:57:07.867113+00:00,1859.1,1859.11,1859.105,0.05378932335715791
Hyperliquid,ETH,,2026-06-02T23:58:07.574027+00:00,1861.6,1861.7,1861.65,0.5371578975647217
Orderly,,PERP_ETH_USDC,2026-06-02T23:58:07.921581+00:00,1860.25,1860.26,1860.255,0.05375607107622829
Hyperliquid,ETH,,2026-06-02T23:59:07.689824+00:00,1859.6,1859.7,1859.65,0.5377355954084716
Orderly,,PERP_ETH_USDC,2026-06-02T23:59:08.086525+00:00,1858.52,1858.53,1858.525,0.053806109683705645
Hyperliquid,ETH,,2026-06-03T00:00:07.760022+00:00,1859.1,1859.2,1859.15,0.537880214077059
Orderly,,PERP_ETH_USDC,2026-06-03T00:00:08.098063+00:00,1858.51,1858.52,1858.5149999999999,0.053806399195007334
Hyperliquid,ETH,,2026-06-03T00:01:07.793162+00:00,1861.8,1861.9,1861.85,0.5371001960423043
Orderly,,PERP_ETH_USDC,2026-06-03T00:01:08.135933+00:00,1860.29,1860.3,1860.295,0.053754915215011086
Hyperliquid,ETH,,2026-06-03T00:02:07.803270+00:00,1862.8,1862.9,1862.85,0.5368118742793914
Orderly,,PERP_ETH_USDC,2026-06-03T00:02:08.158383+00:00,1861.5,1861.51,1861.505,0.053719973892043825
Hyperliquid,ETH,,2026-06-03T00:03:07.819547+00:00,1860.7,1860.8,1860.75,0.537417707912987
Orderly,,PERP_ETH_USDC,2026-06-03T00:03:08.130690+00:00,1859.86,1859.87,1859.8649999999998,0.05376734332863356
Hyperliquid,ETH,,2026-06-03T00:04:07.953920+00:00,1860.0,1860.1,1860.05,0.5376199564522945
Orderly,,PERP_ETH_USDC,2026-06-03T00:04:08.434673+00:00,1858.71,1858.72,1858.7150000000001,0.05380060956085739
Hyperliquid,ETH,,2026-06-03T00:05:08.077761+00:00,1859.1,1859.2,1859.15,0.537880214077059
Orderly,,PERP_ETH_USDC,2026-06-03T00:05:08.703143+00:00,1858.15,1858.16,1858.1550000000002,0.053816823677200795
Hyperliquid,ETH,,2026-06-03T00:06:08.224952+00:00,1857.2,1857.3,1857.25,0.5384304751644046
Orderly,,PERP_ETH_USDC,2026-06-03T00:06:08.662788+00:00,1855.83,1855.84,1855.835,0.05388410068778154
Hyperliquid,ETH,,2026-06-03T00:07:08.366479+00:00,1860.1,1860.2,1860.15,0.5375910544855868
Orderly,,PERP_ETH_USDC,2026-06-03T00:07:08.743363+00:00,1859.58,1859.59,1859.585,0.053775439143631
Hyperliquid,ETH,,2026-06-03T00:08:08.510621+00:00,1861.3,1861.4,1861.35,0.537244473098216
Orderly,,PERP_ETH_USDC,2026-06-03T00:08:08.894797+00:00,1860.41,1860.42,1860.415,0.05375144792957972
Hyperliquid,ETH,,2026-06-03T00:09:08.588785+00:00,1860.2,1860.3,1860.25,0.5375621556237552
Orderly,,PERP_ETH_USDC,2026-06-03T00:09:08.943149+00:00,1859.25,1859.26,1859.255,0.05378498377033223
Orderly,,PERP_ETH_USDC,2026-06-03T02:13:34.349533+00:00,1859.34,1859.35,1859.3449999999998,0.053782380354323193
Hyperliquid,ETH,,2026-06-03T02:14:32.773702+00:00,1860.2,1860.3,1860.25,0.5375621556237552
Orderly,,PERP_ETH_USDC,2026-06-03T02:14:33.398319+00:00,1859.35,1859.36,1859.355,0.053782091101435205
Hyperliquid,ETH,,2026-06-03T02:16:32.782623+00:00,1859.2,1859.3,1859.25,0.5378512841194517
Orderly,,PERP_ETH_USDC,2026-06-03T02:16:33.502442+00:00,1858.77,1858.78,1858.775,0.05379887291356352
Hyperliquid,ETH,,2026-06-03T02:17:32.841344+00:00,1861.2,1861.3,1861.25,0.5372733378101225
Orderly,,PERP_ETH_USDC,2026-06-03T02:17:35.554472+00:00,1860.03,1860.04,1860.0349999999999,0.05376242920155216
Hyperliquid,ETH,,2026-06-03T02:18:32.912231+00:00,1861.2,1861.3,1861.25,0.5372733378101225
Orderly,,PERP_ETH_USDC,2026-06-03T02:18:34.155284+00:00,1860.46,1860.47,1860.4650000000001,0.053750003359326316
Hyperliquid,ETH,,2026-06-03T02:19:32.923729+00:00,1861.5,1861.6,1861.55,0.5371867529741831
Orderly,,PERP_ETH_USDC,2026-06-03T02:19:35.091129+00:00,1860.77,1860.78,1860.775,0.053741048756517605
Hyperliquid,ETH,,2026-06-03T02:20:32.998281+00:00,1859.7,1859.8,1859.75,0.5377066810050224
Orderly,,PERP_ETH_USDC,2026-06-03T02:20:35.501073+00:00,1858.86,1858.87,1858.8649999999998,0.05379626815282931
Hyperliquid,ETH,,2026-06-03T02:21:33.072760+00:00,1857.3,1857.4,1857.35,0.5384014859888359
Orderly,,PERP_ETH_USDC,2026-06-03T02:21:34.684872+00:00,1856.26,1856.27,1856.2649999999999,0.053871618545794406
Hyperliquid,ETH,,2026-06-03T02:22:33.147253+00:00,1853.7,1853.8,1853.75,0.5394470667560839
Orderly,,PERP_ETH_USDC,2026-06-03T02:22:33.976651+00:00,1852.78,1852.79,1852.7849999999999,0.053972803104466546
Hyperliquid,ETH,,2026-06-03T02:23:33.215384+00:00,1853.9,1854.0,1853.95,0.5393888724070717
Orderly,,PERP_ETH_USDC,2026-06-03T02:23:34.175916+00:00,1852.83,1852.84,1852.835,0.05397134661203455
Hyperliquid,ETH,,2026-06-03T02:25:33.328329+00:00,1852.0,1852.1,1852.05,0.5399422261813075
Orderly,,PERP_ETH_USDC,2026-06-03T02:25:35.574535+00:00,1851.33,1851.34,1851.335,0.054015075607552955
Hyperliquid,ETH,,2026-06-03T02:26:33.353779+00:00,1853.3,1853.4,1853.35,0.5395634931347907
Orderly,,PERP_ETH_USDC,2026-06-03T02:26:35.024155+00:00,1852.89,1852.9,1852.895,0.0539695989248765
Hyperliquid,ETH,,2026-06-03T02:27:33.419967+00:00,1853.6,1853.7,1853.65,0.5394761686409862
Orderly,,PERP_ETH_USDC,2026-06-03T02:27:36.499958+00:00,1852.91,1852.92,1852.915,0.053969016387642746
Hyperliquid,ETH,,2026-06-03T02:28:33.493972+00:00,1854.0,1854.1,1854.05,0.5393597799407193
Orderly,,PERP_ETH_USDC,2026-06-03T02:28:34.626182+00:00,1853.54,1853.55,1853.545,0.05395067289971867
Hyperliquid,ETH,,2026-06-03T02:34:53.147389+00:00,1855.5,1855.6,1855.55,0.5389237692323519
Orderly,,PERP_ETH_USDC,2026-06-03T02:34:54.040018+00:00,1854.38,1854.39,1854.3850000000002,0.053926234304046375
Hyperliquid,ETH,,2026-06-03T02:35:53.166809+00:00,1854.6,1854.7,1854.65,0.5391852910259964
Orderly,,PERP_ETH_USDC,2026-06-03T02:35:56.123221+00:00,1853.6,1853.61,1853.605,0.05394892655118488
Hyperliquid,ETH,,2026-06-03T02:36:53.220840+00:00,1855.3,1855.4,1855.35,0.5389818632610366
Orderly,,PERP_ETH_USDC,2026-06-03T02:36:56.954227+00:00,1854.56,1854.57,1854.565,0.053921000342349305
Hyperliquid,ETH,,2026-06-03T02:37:53.283871+00:00,1856.7,1856.8,1856.75,0.5385754678869479
Orderly,,PERP_ETH_USDC,2026-06-03T02:37:54.733347+00:00,1855.92,1855.93,1855.9250000000002,0.0538814876678255
Hyperliquid,ETH,,2026-06-03T02:38:53.359065+00:00,1857.9,1858.0,1857.95,0.538227616458511
Orderly,,PERP_ETH_USDC,2026-06-03T02:38:55.322151+00:00,1857.29,1857.3,1857.295,0.053841742964854285
Hyperliquid,ETH,,2026-06-03T02:39:53.434256+00:00,1858.3,1858.4,1858.35,0.5381117658144936
Orderly,,PERP_ETH_USDC,2026-06-03T02:39:55.332129+00:00,1857.17,1857.18,1857.1750000000002,0.05384522190957182
Hyperliquid,ETH,,2026-06-03T02:40:53.479403+00:00,1858.2,1858.3,1858.25,0.5381407237987841
Orderly,,PERP_ETH_USDC,2026-06-03T02:40:56.053257+00:00,1857.15,1857.16,1857.1550000000002,0.05384580177740094
Hyperliquid,ETH,,2026-06-03T02:41:53.545676+00:00,1857.7,1857.8,1857.75,0.5382855604893503
Orderly,,PERP_ETH_USDC,2026-06-03T02:41:56.161189+00:00,1856.38,1856.39,1856.3850000000002,0.05386813618937292
Hyperliquid,ETH,,2026-06-03T02:42:53.612013+00:00,1856.8,1856.9,1856.85,0.5385464630968384
Orderly,,PERP_ETH_USDC,2026-06-03T02:42:55.143776+00:00,1855.6,1855.61,1855.605,0.05389077955702267
Hyperliquid,ETH,,2026-06-03T02:43:53.612655+00:00,1855.8,1855.9,1855.85,0.5388366516697817
Orderly,,PERP_ETH_USDC,2026-06-03T02:43:54.696095+00:00,1854.68,1854.69,1854.685,0.05391751159895565
Hyperliquid,ETH,,2026-06-03T02:44:53.645631+00:00,1854.8,1854.9,1854.85,0.5391271531398034
Orderly,,PERP_ETH_USDC,2026-06-03T02:44:55.050514+00:00,1853.56,1853.57,1853.565,0.05395009077097865
Hyperliquid,ETH,,2026-06-03T02:45:53.795832+00:00,1855.1,1855.2,1855.15,0.5390399698144971
Orderly,,PERP_ETH_USDC,2026-06-03T02:45:55.055276+00:00,1853.9,1853.91,1853.9050000000002,0.0539401965040868
Hyperliquid,ETH,,2026-06-03T02:46:53.928224+00:00,1852.4,1852.5,1852.45,0.5398256363189778
Orderly,,PERP_ETH_USDC,2026-06-03T02:46:56.499362+00:00,1850.9,1850.91,1850.9050000000002,0.05402762432426788
Hyperliquid,ETH,,2026-06-03T02:47:54.002699+00:00,1852.1,1852.2,1852.15,0.5399130739958233
Orderly,,PERP_ETH_USDC,2026-06-03T02:47:55.334436+00:00,1850.96,1850.97,1850.9650000000001,0.054025872990526046
Hyperliquid,ETH,,2026-06-03T02:48:54.133091+00:00,1853.1,1853.2,1853.15,0.5396217251713915
Orderly,,PERP_ETH_USDC,2026-06-03T02:48:56.773825+00:00,1852.21,1852.22,1852.2150000000001,0.0539894126761251
Hyperliquid,ETH,,2026-06-03T02:49:54.139886+00:00,1854.4,1854.5,1854.45,0.5392434414511529
Orderly,,PERP_ETH_USDC,2026-06-03T02:49:55.091462+00:00,1853.41,1853.5,1853.455,0.48557963371065466
Hyperliquid,ETH,,2026-06-03T02:50:54.220482+00:00,1855.0,1855.1,1855.05,0.5390690277885182
Orderly,,PERP_ETH_USDC,2026-06-03T02:50:55.556859+00:00,1853.53,1853.54,1853.5349999999999,0.05395096396879965
Hyperliquid,ETH,,2026-06-03T02:51:54.279720+00:00,1853.5,1853.6,1853.55,0.5395052736635594
Orderly,,PERP_ETH_USDC,2026-06-03T02:51:57.007810+00:00,1852.21,1852.22,1852.2150000000001,0.0539894126761251
Hyperliquid,ETH,,2026-06-03T02:57:36.475278+00:00,1852.6,1852.7,1852.65,0.539767360268461
Orderly,,PERP_ETH_USDC,2026-06-03T02:57:38.326192+00:00,1850.92,1850.93,1850.9250000000002,0.05402704053373802
Hyperliquid,ETH,,2026-06-03T02:58:36.491143+00:00,1852.6,1852.7,1852.65,0.539767360268461
Orderly,,PERP_ETH_USDC,2026-06-03T02:58:38.582517+00:00,1851.63,1851.64,1851.6350000000002,0.05400632414050773
Hyperliquid,ETH,,2026-06-03T02:59:36.531501+00:00,1854.2,1854.3,1854.25,0.5393016044217827
Orderly,,PERP_ETH_USDC,2026-06-03T02:59:38.937496+00:00,1852.93,1852.94,1852.935,0.05396843386298443
Hyperliquid,ETH,,2026-06-03T03:00:36.607437+00:00,1854.6,1854.7,1854.65,0.5391852910259964
Orderly,,PERP_ETH_USDC,2026-06-03T03:00:37.613370+00:00,1853.58,1853.59,1853.585,0.05394950865480085
Hyperliquid,ETH,,2026-06-03T03:01:36.622141+00:00,1853.7,1853.8,1853.75,0.5394470667560839
Orderly,,PERP_ETH_USDC,2026-06-03T03:01:39.343783+00:00,1852.93,1852.94,1852.935,0.05396843386298443
Hyperliquid,ETH,,2026-06-03T03:02:36.688035+00:00,1854.3,1854.4,1854.35,0.5392725213694094
Orderly,,PERP_ETH_USDC,2026-06-03T03:02:37.730413+00:00,1852.61,1852.62,1852.6149999999998,0.05397775576679939
Hyperliquid,ETH,,2026-06-03T03:03:36.739873+00:00,1854.7,1854.8,1854.75,0.5391562205144038
Orderly,,PERP_ETH_USDC,2026-06-03T03:03:37.349310+00:00,1853.36,1853.37,1853.3649999999998,0.05395591262374603
Hyperliquid,ETH,,2026-06-03T03:04:36.814627+00:00,1853.9,1854.0,1853.95,0.5393888724070717
Orderly,,PERP_ETH_USDC,2026-06-03T03:04:38.068122+00:00,1852.68,1852.69,1852.685,0.0539757163251762
Hyperliquid,ETH,,2026-06-03T03:05:36.936740+00:00,1854.0,1854.1,1854.05,0.5393597799407193
Orderly,,PERP_ETH_USDC,2026-06-03T03:05:37.786092+00:00,1852.99,1853.0,1852.995,0.05396668636445811
Hyperliquid,ETH,,2026-06-03T03:06:36.950008+00:00,1852.0,1852.1,1852.05,0.5399422261813075
Orderly,,PERP_ETH_USDC,2026-06-03T03:06:39.443134+00:00,1851.03,1851.04,1851.0349999999999,0.054023829911324775
Hyperliquid,ETH,,2026-06-03T03:07:36.950892+00:00,1852.3,1852.4,1852.35,0.5398547790651682
Orderly,,PERP_ETH_USDC,2026-06-03T03:07:37.809789+00:00,1850.95,1850.96,1850.955,0.054026164871598205
Hyperliquid,ETH,,2026-06-03T03:08:37.025122+00:00,1851.2,1851.3,1851.25,0.540175557055552
Orderly,,PERP_ETH_USDC,2026-06-03T03:08:39.152783+00:00,1849.48,1849.49,1849.4850000000001,0.0540691057239767
Hyperliquid,ETH,,2026-06-03T03:09:37.049398+00:00,1850.0,1850.1,1850.05,0.5405259317310832
Orderly,,PERP_ETH_USDC,2026-06-03T03:09:37.819729+00:00,1849.06,1849.07,1849.065,0.054081387079366626
Hyperliquid,ETH,,2026-06-03T03:10:37.065291+00:00,1848.0,1848.1,1848.05,0.541110900678602
Orderly,,PERP_ETH_USDC,2026-06-03T03:10:38.214134+00:00,1847.06,1847.07,1847.065,0.05413994634726393
Hyperliquid,ETH,,2026-06-03T03:11:37.114811+00:00,1845.8,1845.9,1845.85,0.5417558306478665
Orderly,,PERP_ETH_USDC,2026-06-03T03:11:38.122958+00:00,1844.75,1844.76,1844.755,0.05420774032319145
Hyperliquid,ETH,,2026-06-03T03:12:37.157905+00:00,1846.4,1846.5,1846.45,0.5415797882418102
Orderly,,PERP_ETH_USDC,2026-06-03T03:12:38.302525+00:00,1845.66,1845.67,1845.665,0.05418101334744336
Hyperliquid,ETH,,2026-06-03T03:13:37.163020+00:00,1846.5,1846.6,1846.55,0.5415504589635215
Orderly,,PERP_ETH_USDC,2026-06-03T03:13:38.050981+00:00,1845.68,1845.69,1845.685,0.05418042623736393
Hyperliquid,ETH,,2026-06-03T03:14:37.194917+00:00,1850.2,1850.3,1850.25,0.5404675043908069
Orderly,,PERP_ETH_USDC,2026-06-03T03:14:38.708621+00:00,1849.31,1849.32,1849.315,0.05407407607676845
Hyperliquid,ETH,,2026-06-03T03:15:37.228157+00:00,1850.7,1850.8,1850.75,0.5403214912868245
Orderly,,PERP_ETH_USDC,2026-06-03T03:15:39.468792+00:00,1849.65,1849.66,1849.6550000000002,0.054064136284825565
Hyperliquid,ETH,,2026-06-03T03:16:37.301883+00:00,1853.2,1853.3,1853.25,0.5395926075807854
Orderly,,PERP_ETH_USDC,2026-06-03T03:16:38.311723+00:00,1851.47,1851.48,1851.475,0.05401099123666755
Hyperliquid,ETH,,2026-06-03T03:17:37.319924+00:00,1849.6,1849.7,1849.65,0.5406428243188518
Orderly,,PERP_ETH_USDC,2026-06-03T03:17:38.364128+00:00,1848.4,1848.41,1848.4050000000002,0.05410069762844671
Hyperliquid,ETH,,2026-06-03T03:18:37.325977+00:00,1846.1,1846.2,1846.15,0.5416677951419788
Orderly,,PERP_ETH_USDC,2026-06-03T03:18:37.899781+00:00,1844.76,1844.77,1844.7649999999999,0.054207446476873235
Hyperliquid,ETH,,2026-06-03T03:19:37.341840+00:00,1845.6,1845.7,1845.65,0.5418145368847638
Orderly,,PERP_ETH_USDC,2026-06-03T03:19:39.177412+00:00,1844.43,1844.44,1844.435,0.0542171450877418
Hyperliquid,ETH,,2026-06-03T03:20:37.407725+00:00,1845.1,1845.2,1845.15,0.5419613581559029
Orderly,,PERP_ETH_USDC,2026-06-03T03:20:38.492609+00:00,1843.46,1843.47,1843.4650000000001,0.0542456732294397
Hyperliquid,ETH,,2026-06-03T03:21:37.423617+00:00,1845.1,1845.2,1845.15,0.5419613581559029
Orderly,,PERP_ETH_USDC,2026-06-03T03:21:39.425418+00:00,1844.4,1844.41,1844.4050000000002,0.05421802695173188
Hyperliquid,ETH,,2026-06-03T03:22:37.439559+00:00,1845.7,1845.8,1845.75,0.5417851821747748
Orderly,,PERP_ETH_USDC,2026-06-03T03:22:39.715137+00:00,1844.37,1844.38,1844.375,0.05421890884564298
Hyperliquid,ETH,,2026-06-03T03:23:37.439405+00:00,1849.7,1849.8,1849.75,0.5406135964314586
Orderly,,PERP_ETH_USDC,2026-06-03T03:23:38.510427+00:00,1848.43,1848.44,1848.435,0.05409981957705251
Hyperliquid,ETH,,2026-06-03T03:24:37.466041+00:00,1848.8,1848.9,1848.85,0.5408767612306916
Orderly,,PERP_ETH_USDC,2026-06-03T03:24:39.548087+00:00,1847.36,1847.37,1847.3649999999998,0.054131154373883376
Hyperliquid,ETH,,2026-06-03T03:25:37.539912+00:00,1848.2,1848.3,1848.25,0.5410523468140622
Orderly,,PERP_ETH_USDC,2026-06-03T03:25:38.635672+00:00,1846.98,1846.99,1846.9850000000001,0.05414229135586323
Hyperliquid,ETH,,2026-06-03T03:26:37.607374+00:00,1844.4,1844.5,1844.45,0.542167041665044
Orderly,,PERP_ETH_USDC,2026-06-03T03:26:38.451409+00:00,1843.27,1843.28,1843.275,0.05425126473255973
Hyperliquid,ETH,,2026-06-03T03:27:37.682129+00:00,1844.0,1844.1,1844.05,0.5422846452097777
